iou actual,iou at p=0,coordinates at t=0,coordinates at t=1,calculated coordinates
0.970772422090588,0.975305781029416,"tensor([[ 58., 167.],
        [456., 167.],
        [456., 415.],
        [ 58., 415.]], device='cuda:0', dtype=torch.float64)","tensor([[ 56.6822, 164.2068],
        [453.0858, 164.2068],
        [453.0858, 414.0175],
        [ 56.6822, 414.0175]], device='cuda:0', dtype=torch.float64)","tensor([[ 65.1466, 166.6458],
        [457.7258, 167.0762],
        [456.8839, 414.8942],
        [ 64.3047, 414.4638]], device='cuda:0', dtype=torch.float64)"
0.977754696682492,0.972715783010435,"tensor([[ 62., 163.],
        [457., 163.],
        [457., 413.],
        [ 62., 413.]], device='cuda:0', dtype=torch.float64)","tensor([[ 65.8360, 161.8318],
        [460.1412, 161.8318],
        [460.1412, 411.1281],
        [ 65.8360, 411.1281]], device='cuda:0', dtype=torch.float64)","tensor([[ 67.5702, 162.0207],
        [458.4698, 162.8129],
        [458.4507, 410.6308],
        [ 67.5511, 409.8386]], device='cuda:0', dtype=torch.float64)"
0.98235833057885,0.964239065023399,"tensor([[ 64., 161.],
        [457., 161.],
        [457., 410.],
        [ 64., 410.]], device='cuda:0', dtype=torch.float64)","tensor([[ 68.7304, 162.5264],
        [461.9103, 162.5264],
        [461.9103, 412.0060],
        [ 68.7304, 412.0060]], device='cuda:0', dtype=torch.float64)","tensor([[ 71.7356, 161.8774],
        [459.5473, 162.4968],
        [458.2998, 411.6089],
        [ 70.4882, 410.9894]], device='cuda:0', dtype=torch.float64)"
0.987982660987485,0.976460581650443,"tensor([[ 72., 165.],
        [466., 165.],
        [466., 414.],
        [ 72., 414.]], device='cuda:0', dtype=torch.float64)","tensor([[ 75.4252, 166.5538],
        [468.4398, 166.5538],
        [468.4398, 415.9286],
        [ 75.4252, 415.9286]], device='cuda:0', dtype=torch.float64)","tensor([[ 77.3540, 167.2095],
        [467.1362, 165.6426],
        [467.2225, 414.5191],
        [ 77.4403, 416.0861]], device='cuda:0', dtype=torch.float64)"
0.909303337616118,0.904268313336401,"tensor([[ 78., 168.],
        [471., 168.],
        [471., 417.],
        [ 78., 417.]], device='cuda:0', dtype=torch.float64)","tensor([[ 84.4732, 168.2059],
        [468.9282, 168.2059],
        [468.9282, 412.1494],
        [ 84.4732, 412.1494]], device='cuda:0', dtype=torch.float64)","tensor([[ 82.7487, 169.8952],
        [472.7243, 168.3494],
        [470.5070, 414.1357],
        [ 80.5313, 415.6814]], device='cuda:0', dtype=torch.float64)"
0.987207857989769,0.977548007752044,"tensor([[ 85., 168.],
        [468., 168.],
        [468., 418.],
        [ 85., 418.]], device='cuda:0', dtype=torch.float64)","tensor([[ 87.4822, 166.7353],
        [470.3773, 166.7353],
        [470.3773, 417.0131],
        [ 87.4822, 417.0131]], device='cuda:0', dtype=torch.float64)","tensor([[ 86.9136, 167.8329],
        [468.4030, 167.3603],
        [470.2356, 414.5344],
        [ 88.7462, 415.0070]], device='cuda:0', dtype=torch.float64)"
0.992932442431211,0.983207976859647,"tensor([[ 90., 166.],
        [472., 166.],
        [472., 416.],
        [ 90., 416.]], device='cuda:0', dtype=torch.float64)","tensor([[ 93.8343, 165.4978],
        [474.0695, 165.4978],
        [474.0695, 414.0370],
        [ 93.8343, 414.0370]], device='cuda:0', dtype=torch.float64)","tensor([[ 94.4621, 165.6428],
        [473.4310, 165.8251],
        [472.7157, 414.3616],
        [ 93.7468, 414.1793]], device='cuda:0', dtype=torch.float64)"
0.979115654908813,0.986637634135273,"tensor([[ 96., 165.],
        [477., 165.],
        [477., 414.],
        [ 96., 414.]], device='cuda:0', dtype=torch.float64)","tensor([[ 93.1857, 165.2555],
        [473.2130, 165.2555],
        [473.2130, 413.6587],
        [ 93.1857, 413.6587]], device='cuda:0', dtype=torch.float64)","tensor([[ 99.3197, 164.7198],
        [478.3336, 165.1488],
        [477.6678, 413.2876],
        [ 98.6538, 412.8586]], device='cuda:0', dtype=torch.float64)"
0.988625081820167,0.990054632225272,"tensor([[ 95., 165.],
        [475., 165.],
        [475., 414.],
        [ 95., 414.]], device='cuda:0', dtype=torch.float64)","tensor([[ 96.7992, 164.7360],
        [476.6552, 164.7360],
        [476.6552, 413.9854],
        [ 96.7992, 413.9854]], device='cuda:0', dtype=torch.float64)","tensor([[ 97.1163, 164.9014],
        [476.0100, 165.0307],
        [475.9881, 413.2313],
        [ 97.0944, 413.1019]], device='cuda:0', dtype=torch.float64)"
0.993335707777155,0.991462839704471,"tensor([[ 96., 165.],
        [476., 165.],
        [476., 415.],
        [ 96., 415.]], device='cuda:0', dtype=torch.float64)","tensor([[ 97.4472, 164.9608],
        [478.3802, 164.9608],
        [478.3802, 415.9166],
        [ 97.4472, 415.9166]], device='cuda:0', dtype=torch.float64)","tensor([[ 98.4540, 164.9217],
        [476.9110, 164.8815],
        [476.6011, 415.1079],
        [ 98.1441, 415.1481]], device='cuda:0', dtype=torch.float64)"
0.993451686946748,0.987511534235795,"tensor([[ 99., 165.],
        [479., 165.],
        [479., 416.],
        [ 99., 416.]], device='cuda:0', dtype=torch.float64)","tensor([[100.2974, 164.3203],
        [480.8077, 164.3203],
        [480.8077, 414.9977],
        [100.2974, 414.9977]], device='cuda:0', dtype=torch.float64)","tensor([[101.9546, 164.5645],
        [480.2016, 165.1375],
        [479.2550, 415.3000],
        [101.0080, 414.7271]], device='cuda:0', dtype=torch.float64)"
0.982726735312498,0.988019550470301,"tensor([[102., 164.],
        [482., 164.],
        [482., 414.],
        [102., 414.]], device='cuda:0', dtype=torch.float64)","tensor([[103.4636, 163.1982],
        [484.0423, 163.1982],
        [484.0423, 413.9206],
        [103.4636, 413.9206]], device='cuda:0', dtype=torch.float64)","tensor([[105.0597, 163.7149],
        [483.0884, 163.9076],
        [482.3462, 413.3504],
        [104.3174, 413.1577]], device='cuda:0', dtype=torch.float64)"
0.990319243287372,0.983348015526897,"tensor([[101., 163.],
        [481., 163.],
        [481., 413.],
        [101., 413.]], device='cuda:0', dtype=torch.float64)","tensor([[103.3076, 163.0790],
        [483.0603, 163.0790],
        [483.0603, 413.2573],
        [103.3076, 413.2573]], device='cuda:0', dtype=torch.float64)","tensor([[104.5422, 162.9371],
        [482.1888, 163.3171],
        [480.9457, 412.2365],
        [103.2990, 411.8564]], device='cuda:0', dtype=torch.float64)"
0.992476448210715,0.983234845826761,"tensor([[106., 162.],
        [484., 162.],
        [484., 411.],
        [106., 411.]], device='cuda:0', dtype=torch.float64)","tensor([[107.3820, 161.2277],
        [483.6050, 161.2277],
        [483.6050, 409.0807],
        [107.3820, 409.0807]], device='cuda:0', dtype=torch.float64)","tensor([[107.9132, 161.9190],
        [484.7054, 161.7289],
        [484.0421, 407.7178],
        [107.2498, 407.9079]], device='cuda:0', dtype=torch.float64)"
0.994881821723799,0.990600539137985,"tensor([[109., 161.],
        [484., 161.],
        [484., 407.],
        [109., 407.]], device='cuda:0', dtype=torch.float64)","tensor([[111.0617, 160.4079],
        [484.2730, 160.4079],
        [484.2730, 406.2768],
        [111.0617, 406.2768]], device='cuda:0', dtype=torch.float64)","tensor([[111.2720, 160.8928],
        [484.2718, 160.8026],
        [483.9750, 405.8813],
        [110.9752, 405.9715]], device='cuda:0', dtype=torch.float64)"
0.996356087722094,0.98711321625828,"tensor([[112., 161.],
        [485., 161.],
        [485., 406.],
        [112., 406.]], device='cuda:0', dtype=torch.float64)","tensor([[113.9894, 160.9862],
        [484.6942, 160.9862],
        [484.6942, 405.2037],
        [113.9894, 405.2037]], device='cuda:0', dtype=torch.float64)","tensor([[115.1762, 160.7339],
        [485.1323, 161.0303],
        [483.7511, 405.0939],
        [113.7950, 404.7975]], device='cuda:0', dtype=torch.float64)"
0.99553825329002,0.987593954661073,"tensor([[116., 161.],
        [484., 161.],
        [484., 404.],
        [116., 404.]], device='cuda:0', dtype=torch.float64)","tensor([[117.6500, 161.0526],
        [484.3663, 161.0526],
        [484.3663, 402.6427],
        [117.6500, 402.6427]], device='cuda:0', dtype=torch.float64)","tensor([[118.5357, 161.1920],
        [484.0914, 160.8179],
        [483.7208, 402.3760],
        [118.1651, 402.7502]], device='cuda:0', dtype=torch.float64)"
0.994101033091066,0.983866555944371,"tensor([[119., 161.],
        [484., 161.],
        [484., 402.],
        [119., 402.]], device='cuda:0', dtype=torch.float64)","tensor([[121.3134, 161.9820],
        [483.6298, 161.9820],
        [483.6298, 400.6734],
        [121.3134, 400.6734]], device='cuda:0', dtype=torch.float64)","tensor([[121.8106, 162.0277],
        [483.6995, 161.5735],
        [483.5065, 400.9000],
        [121.6175, 401.3542]], device='cuda:0', dtype=torch.float64)"
0.993962543240466,0.981455461124383,"tensor([[121., 163.],
        [483., 163.],
        [483., 400.],
        [121., 400.]], device='cuda:0', dtype=torch.float64)","tensor([[123.6098, 163.8815],
        [483.6346, 163.8815],
        [483.6346, 399.9308],
        [123.6098, 399.9308]], device='cuda:0', dtype=torch.float64)","tensor([[124.0004, 163.7411],
        [482.8506, 164.2228],
        [482.4207, 399.0857],
        [123.5705, 398.6040]], device='cuda:0', dtype=torch.float64)"
0.99650273473633,0.976937482304893,"tensor([[127., 165.],
        [484., 165.],
        [484., 399.],
        [127., 399.]], device='cuda:0', dtype=torch.float64)","tensor([[130.0136, 165.1342],
        [483.4962, 165.1342],
        [483.4962, 396.8942],
        [130.0136, 396.8942]], device='cuda:0', dtype=torch.float64)","tensor([[130.6906, 165.0517],
        [484.2035, 165.5447],
        [483.2207, 397.1257],
        [129.7078, 396.6326]], device='cuda:0', dtype=torch.float64)"
0.985685618920236,0.967628263323999,"tensor([[134., 165.],
        [483., 165.],
        [483., 394.],
        [134., 394.]], device='cuda:0', dtype=torch.float64)","tensor([[137.4351, 163.2895],
        [482.8782, 163.2895],
        [482.8782, 389.7784],
        [137.4351, 389.7784]], device='cuda:0', dtype=torch.float64)","tensor([[136.4642, 164.5659],
        [482.7611, 164.5022],
        [483.5954, 388.8324],
        [137.2986, 388.8961]], device='cuda:0', dtype=torch.float64)"
0.978907794446754,0.959578902218028,"tensor([[137., 162.],
        [484., 162.],
        [484., 387.],
        [137., 387.]], device='cuda:0', dtype=torch.float64)","tensor([[140.8150, 160.8816],
        [485.3736, 160.8816],
        [485.3736, 384.6466],
        [140.8150, 384.6466]], device='cuda:0', dtype=torch.float64)","tensor([[144.8622, 161.3173],
        [484.3283, 161.6845],
        [480.9650, 383.3589],
        [141.4989, 382.9918]], device='cuda:0', dtype=torch.float64)"
0.978849990629535,0.969034092474067,"tensor([[145., 160.],
        [486., 160.],
        [486., 382.],
        [145., 382.]], device='cuda:0', dtype=torch.float64)","tensor([[148.6968, 160.4422],
        [486.2501, 160.4422],
        [486.2501, 379.6578],
        [148.6968, 379.6578]], device='cuda:0', dtype=torch.float64)","tensor([[154.8782, 159.9608],
        [486.6627, 160.1215],
        [481.7214, 380.4168],
        [149.9368, 380.2560]], device='cuda:0', dtype=torch.float64)"
0.962821826401742,0.964777806285905,"tensor([[153., 162.],
        [486., 162.],
        [486., 379.],
        [153., 379.]], device='cuda:0', dtype=torch.float64)","tensor([[150.1172, 165.2234],
        [482.7632, 165.2234],
        [482.7632, 376.1604],
        [150.1172, 376.1604]], device='cuda:0', dtype=torch.float64)","tensor([[162.2183, 163.2398],
        [486.8627, 163.8561],
        [481.2437, 379.7518],
        [156.5994, 379.1356]], device='cuda:0', dtype=torch.float64)"
0.979705520090713,0.959098405582705,"tensor([[155., 167.],
        [484., 167.],
        [484., 376.],
        [155., 376.]], device='cuda:0', dtype=torch.float64)","tensor([[158.7713, 168.8447],
        [484.0170, 168.8447],
        [484.0170, 375.2881],
        [158.7713, 375.2881]], device='cuda:0', dtype=torch.float64)","tensor([[164.9018, 168.0278],
        [484.7250, 168.6193],
        [478.8745, 375.0963],
        [159.0513, 374.5049]], device='cuda:0', dtype=torch.float64)"
0.984328451380147,0.953047269047526,"tensor([[163., 169.],
        [484., 169.],
        [484., 373.],
        [163., 373.]], device='cuda:0', dtype=torch.float64)","tensor([[166.4411, 167.9652],
        [483.3315, 167.9652],
        [483.3315, 369.1052],
        [166.4411, 369.1052]], device='cuda:0', dtype=torch.float64)","tensor([[171.5934, 168.7622],
        [484.6296, 168.0708],
        [479.6784, 368.6320],
        [166.6421, 369.3234]], device='cuda:0', dtype=torch.float64)"
0.966854196327174,0.95500267145929,"tensor([[171., 167.],
        [483., 167.],
        [483., 366.],
        [171., 366.]], device='cuda:0', dtype=torch.float64)","tensor([[170.9177, 164.3158],
        [485.5473, 164.3158],
        [485.5473, 361.8530],
        [170.9177, 361.8530]], device='cuda:0', dtype=torch.float64)","tensor([[180.1229, 166.2902],
        [483.9069, 166.5048],
        [478.8352, 362.0747],
        [175.0512, 361.8601]], device='cuda:0', dtype=torch.float64)"
0.981626221287534,0.965596391435391,"tensor([[175., 164.],
        [487., 164.],
        [487., 360.],
        [175., 360.]], device='cuda:0', dtype=torch.float64)","tensor([[178.8698, 163.8708],
        [487.5461, 163.8708],
        [487.5461, 358.2587],
        [178.8698, 358.2587]], device='cuda:0', dtype=torch.float64)","tensor([[183.8821, 163.4884],
        [487.9934, 164.6580],
        [482.6908, 358.7932],
        [178.5795, 357.6236]], device='cuda:0', dtype=torch.float64)"
0.983422672662577,0.965704067701192,"tensor([[182., 165.],
        [488., 165.],
        [488., 357.],
        [182., 357.]], device='cuda:0', dtype=torch.float64)","tensor([[186.1649, 166.1948],
        [487.8323, 166.1948],
        [487.8323, 356.1689],
        [186.1649, 356.1689]], device='cuda:0', dtype=torch.float64)","tensor([[190.9720, 165.3564],
        [489.1386, 166.5481],
        [483.8148, 356.8470],
        [185.6482, 355.6554]], device='cuda:0', dtype=torch.float64)"
0.983206880515496,0.964378289152571,"tensor([[190., 167.],
        [488., 167.],
        [488., 354.],
        [190., 354.]], device='cuda:0', dtype=torch.float64)","tensor([[193.7375, 167.4841],
        [487.3862, 167.4841],
        [487.3862, 352.4084],
        [193.7375, 352.4084]], device='cuda:0', dtype=torch.float64)","tensor([[198.0390, 166.8372],
        [488.6828, 167.1303],
        [484.0229, 352.5803],
        [193.3791, 352.2872]], device='cuda:0', dtype=torch.float64)"
0.986278436277054,0.963143395710474,"tensor([[197., 167.],
        [487., 167.],
        [487., 350.],
        [197., 350.]], device='cuda:0', dtype=torch.float64)","tensor([[200.5296, 166.9608],
        [487.0484, 166.9608],
        [487.0484, 347.3951],
        [200.5296, 347.3951]], device='cuda:0', dtype=torch.float64)","tensor([[203.9291, 166.8785],
        [487.6217, 166.8959],
        [483.8544, 347.0482],
        [200.1618, 347.0308]], device='cuda:0', dtype=torch.float64)"
0.983391659164144,0.966735982290824,"tensor([[204., 167.],
        [487., 167.],
        [487., 345.],
        [204., 345.]], device='cuda:0', dtype=torch.float64)","tensor([[206.7912, 166.8693],
        [486.6615, 166.8693],
        [486.6615, 343.1167],
        [206.7912, 343.1167]], device='cuda:0', dtype=torch.float64)","tensor([[209.9408, 166.9014],
        [487.4806, 166.9141],
        [484.8371, 342.8173],
        [207.2973, 342.8046]], device='cuda:0', dtype=torch.float64)"
0.981926083446113,0.969555554901213,"tensor([[207., 167.],
        [486., 167.],
        [486., 341.],
        [207., 341.]], device='cuda:0', dtype=torch.float64)","tensor([[210.7474, 167.6443],
        [487.0122, 167.6443],
        [487.0122, 340.3098],
        [210.7474, 340.3098]], device='cuda:0', dtype=torch.float64)","tensor([[214.3699, 166.7662],
        [486.4107, 167.2690],
        [482.5904, 340.2711],
        [210.5496, 339.7682]], device='cuda:0', dtype=torch.float64)"
0.976885924431218,0.971949815053001,"tensor([[214., 168.],
        [487., 168.],
        [487., 339.],
        [214., 339.]], device='cuda:0', dtype=torch.float64)","tensor([[217.1240, 169.3338],
        [487.0613, 169.3338],
        [487.0613, 338.0446],
        [217.1240, 338.0446]], device='cuda:0', dtype=torch.float64)","tensor([[220.8129, 168.0859],
        [487.5634, 168.6958],
        [483.7104, 338.8022],
        [216.9600, 338.1922]], device='cuda:0', dtype=torch.float64)"
0.981302361077872,0.965879816515438,"tensor([[218., 170.],
        [485., 170.],
        [485., 337.],
        [218., 337.]], device='cuda:0', dtype=torch.float64)","tensor([[221.4619, 170.4952],
        [485.9225, 170.4952],
        [485.9225, 336.2765],
        [221.4619, 336.2765]], device='cuda:0', dtype=torch.float64)","tensor([[224.2110, 169.9738],
        [485.4431, 170.0386],
        [482.4603, 335.8777],
        [221.2281, 335.8130]], device='cuda:0', dtype=torch.float64)"
0.978905200848702,0.965653901978425,"tensor([[224., 171.],
        [485., 171.],
        [485., 334.],
        [224., 334.]], device='cuda:0', dtype=torch.float64)","tensor([[226.7809, 170.9433],
        [485.5013, 170.9433],
        [485.5013, 333.1263],
        [226.7809, 333.1263]], device='cuda:0', dtype=torch.float64)","tensor([[231.8713, 170.7874],
        [485.5217, 171.0975],
        [480.6799, 333.4015],
        [227.0294, 333.0913]], device='cuda:0', dtype=torch.float64)"
0.976749876300478,0.966145577956204,"tensor([[230., 171.],
        [485., 171.],
        [485., 331.],
        [230., 331.]], device='cuda:0', dtype=torch.float64)","tensor([[232.5387, 171.7300],
        [485.4296, 171.7300],
        [485.4296, 330.2586],
        [232.5387, 330.2586]], device='cuda:0', dtype=torch.float64)","tensor([[237.3956, 170.8456],
        [485.8051, 171.2733],
        [481.0406, 330.1189],
        [232.6312, 329.6913]], device='cuda:0', dtype=torch.float64)"
0.967568039991626,0.964395001452677,"tensor([[235., 172.],
        [485., 172.],
        [485., 329.],
        [235., 329.]], device='cuda:0', dtype=torch.float64)","tensor([[233.3088, 171.8322],
        [485.0054, 171.8322],
        [485.0054, 325.4253],
        [233.3088, 325.4253]], device='cuda:0', dtype=torch.float64)","tensor([[241.6545, 171.9027],
        [485.7842, 172.0276],
        [481.0993, 327.4745],
        [236.9696, 327.3496]], device='cuda:0', dtype=torch.float64)"
0.984170456549541,0.971794406969971,"tensor([[236., 172.],
        [486., 172.],
        [486., 324.],
        [236., 324.]], device='cuda:0', dtype=torch.float64)","tensor([[237.7027, 171.6604],
        [485.6032, 171.6604],
        [485.6032, 322.5565],
        [237.7027, 322.5565]], device='cuda:0', dtype=torch.float64)","tensor([[241.7241, 171.7467],
        [486.5244, 171.9903],
        [482.5355, 322.7935],
        [237.7352, 322.5499]], device='cuda:0', dtype=torch.float64)"
0.985805390537863,0.975414909727554,"tensor([[240., 172.],
        [485., 172.],
        [485., 321.],
        [240., 321.]], device='cuda:0', dtype=torch.float64)","tensor([[241.8741, 172.2966],
        [485.0647, 172.2966],
        [485.0647, 320.3257],
        [241.8741, 320.3257]], device='cuda:0', dtype=torch.float64)","tensor([[245.1972, 171.8938],
        [485.6711, 172.5234],
        [482.4510, 320.4774],
        [241.9771, 319.8478]], device='cuda:0', dtype=torch.float64)"
0.990248745160203,0.979754708696846,"tensor([[244., 173.],
        [485., 173.],
        [485., 320.],
        [244., 320.]], device='cuda:0', dtype=torch.float64)","tensor([[245.2881, 172.6391],
        [484.8024, 172.6391],
        [484.8024, 318.4304],
        [245.2881, 318.4304]], device='cuda:0', dtype=torch.float64)","tensor([[247.9835, 172.9329],
        [485.6361, 172.9904],
        [482.8953, 318.8043],
        [245.2426, 318.7468]], device='cuda:0', dtype=torch.float64)"
0.989358604107947,0.983247512551582,"tensor([[247., 173.],
        [484., 173.],
        [484., 318.],
        [247., 318.]], device='cuda:0', dtype=torch.float64)","tensor([[248.7005, 173.5307],
        [484.2328, 173.5307],
        [484.2328, 316.8983],
        [248.7005, 316.8983]], device='cuda:0', dtype=torch.float64)","tensor([[250.2273, 173.3453],
        [484.3794, 173.2562],
        [482.4707, 317.5601],
        [248.3186, 317.6492]], device='cuda:0', dtype=torch.float64)"
0.992059721197379,0.982918330757851,"tensor([[250., 174.],
        [484., 174.],
        [484., 316.],
        [250., 316.]], device='cuda:0', dtype=torch.float64)","tensor([[251.6807, 174.2542],
        [483.5037, 174.2542],
        [483.5037, 315.3639],
        [251.6807, 315.3639]], device='cuda:0', dtype=torch.float64)","tensor([[252.2720, 174.1198],
        [484.0663, 173.9392],
        [482.7791, 314.9745],
        [250.9849, 315.1551]], device='cuda:0', dtype=torch.float64)"
0.988265541436388,0.982787220084791,"tensor([[253., 174.],
        [483., 174.],
        [483., 314.],
        [253., 314.]], device='cuda:0', dtype=torch.float64)","tensor([[253.7606, 173.6017],
        [482.5753, 173.6017],
        [482.5753, 312.8802],
        [253.7606, 312.8802]], device='cuda:0', dtype=torch.float64)","tensor([[254.2432, 173.8422],
        [482.6305, 173.9687],
        [482.5659, 312.2213],
        [254.1786, 312.0948]], device='cuda:0', dtype=torch.float64)"
0.988734739979932,0.978433356884495,"tensor([[255., 173.],
        [482., 173.],
        [482., 312.],
        [255., 312.]], device='cuda:0', dtype=torch.float64)","tensor([[256.0643, 172.9073],
        [481.8382, 172.9073],
        [481.8382, 310.3348],
        [256.0643, 310.3348]], device='cuda:0', dtype=torch.float64)","tensor([[257.6985, 172.6073],
        [482.0936, 173.1918],
        [480.5381, 310.9285],
        [256.1430, 310.3440]], device='cuda:0', dtype=torch.float64)"
0.981833402788956,0.983985987503752,"tensor([[257., 173.],
        [482., 173.],
        [482., 310.],
        [257., 310.]], device='cuda:0', dtype=torch.float64)","tensor([[257.7384, 173.3252],
        [481.4565, 173.3252],
        [481.4565, 309.5014],
        [257.7384, 309.5014]], device='cuda:0', dtype=torch.float64)","tensor([[260.5807, 172.6877],
        [482.3917, 173.3941],
        [479.3664, 310.3379],
        [257.5554, 309.6315]], device='cuda:0', dtype=torch.float64)"
0.989385002638748,0.980818037070601,"tensor([[259., 174.],
        [481., 174.],
        [481., 309.],
        [259., 309.]], device='cuda:0', dtype=torch.float64)","tensor([[259.5699, 173.7903],
        [480.5654, 173.7903],
        [480.5654, 308.3093],
        [259.5699, 308.3093]], device='cuda:0', dtype=torch.float64)","tensor([[261.5034, 173.8589],
        [480.8385, 173.9927],
        [479.0625, 308.5172],
        [259.7274, 308.3834]], device='cuda:0', dtype=torch.float64)"
0.985280854973676,0.979148856714187,"tensor([[260., 174.],
        [480., 174.],
        [480., 307.],
        [260., 307.]], device='cuda:0', dtype=torch.float64)","tensor([[260.5453, 172.9259],
        [479.4350, 172.9259],
        [479.4350, 306.1631],
        [260.5453, 306.1631]], device='cuda:0', dtype=torch.float64)","tensor([[261.7517, 173.8280],
        [479.4170, 173.7216],
        [478.4345, 305.4601],
        [260.7692, 305.5666]], device='cuda:0', dtype=torch.float64)"
0.988613501217507,0.984411479597029,"tensor([[261., 172.],
        [479., 172.],
        [479., 305.],
        [261., 305.]], device='cuda:0', dtype=torch.float64)","tensor([[262.2001, 172.8073],
        [479.1155, 172.8073],
        [479.1155, 304.8428],
        [262.2001, 304.8428]], device='cuda:0', dtype=torch.float64)","tensor([[263.6214, 171.9969],
        [479.4319, 172.4630],
        [477.6791, 305.0766],
        [261.8685, 304.6105]], device='cuda:0', dtype=torch.float64)"
0.984628187763544,0.982945445995442,"tensor([[263., 173.],
        [479., 173.],
        [479., 305.],
        [263., 305.]], device='cuda:0', dtype=torch.float64)","tensor([[263.5753, 174.0870],
        [478.9830, 174.0870],
        [478.9830, 305.2047],
        [263.5753, 305.2047]], device='cuda:0', dtype=torch.float64)","tensor([[266.2485, 173.0791],
        [479.4075, 173.3759],
        [476.9362, 305.5685],
        [263.7772, 305.2717]], device='cuda:0', dtype=torch.float64)"
0.979610935424858,0.971741640196914,"tensor([[264., 175.],
        [479., 175.],
        [479., 305.],
        [264., 305.]], device='cuda:0', dtype=torch.float64)","tensor([[264.8083, 174.5055],
        [478.5719, 174.5055],
        [478.5719, 304.6224],
        [264.8083, 304.6224]], device='cuda:0', dtype=torch.float64)","tensor([[268.7016, 174.8943],
        [479.5876, 175.0052],
        [475.4117, 304.4366],
        [264.5258, 304.3258]], device='cuda:0', dtype=torch.float64)"
0.961337277478258,0.968844562255404,"tensor([[265., 174.],
        [478., 174.],
        [478., 303.],
        [265., 303.]], device='cuda:0', dtype=torch.float64)","tensor([[266.0394, 173.3656],
        [477.2585, 173.3656],
        [477.2585, 301.9338],
        [266.0394, 301.9338]], device='cuda:0', dtype=torch.float64)","tensor([[268.0118, 173.8743],
        [477.7186, 173.7482],
        [475.2295, 301.0250],
        [265.5227, 301.1512]], device='cuda:0', dtype=torch.float64)"
0.981953590417581,0.980978998864326,"tensor([[264., 171.],
        [481., 171.],
        [481., 301.],
        [264., 301.]], device='cuda:0', dtype=torch.float64)","tensor([[264.9823, 170.9682],
        [481.7376, 170.9682],
        [481.7376, 301.2203],
        [264.9823, 301.2203]], device='cuda:0', dtype=torch.float64)","tensor([[267.5304, 170.8807],
        [481.4778, 170.8804],
        [478.3832, 300.2410],
        [264.4358, 300.2413]], device='cuda:0', dtype=torch.float64)"
0.986504615149221,0.983752216419251,"tensor([[266., 171.],
        [482., 171.],
        [482., 301.],
        [266., 301.]], device='cuda:0', dtype=torch.float64)","tensor([[266.1739, 171.8855],
        [481.7510, 171.8855],
        [481.7510, 301.4295],
        [266.1739, 301.4295]], device='cuda:0', dtype=torch.float64)","tensor([[268.8074, 171.8696],
        [482.4037, 171.6498],
        [480.2628, 301.0045],
        [266.6665, 301.2242]], device='cuda:0', dtype=torch.float64)"
0.987312038333828,0.983806319454379,"tensor([[267., 172.],
        [482., 172.],
        [482., 302.],
        [267., 302.]], device='cuda:0', dtype=torch.float64)","tensor([[266.7738, 172.2520],
        [481.5404, 172.2520],
        [481.5404, 301.3090],
        [266.7738, 301.3090]], device='cuda:0', dtype=torch.float64)","tensor([[268.4001, 172.2856],
        [482.2332, 172.0083],
        [480.8365, 301.3268],
        [267.0034, 301.6040]], device='cuda:0', dtype=torch.float64)"
0.970839459574796,0.973897856846927,"tensor([[267., 172.],
        [481., 172.],
        [481., 301.],
        [267., 301.]], device='cuda:0', dtype=torch.float64)","tensor([[267.1910, 171.6930],
        [481.5282, 171.6930],
        [481.5282, 300.4920],
        [267.1910, 300.4920]], device='cuda:0', dtype=torch.float64)","tensor([[272.6312, 171.8537],
        [481.6982, 172.0073],
        [476.2227, 300.6768],
        [267.1557, 300.5232]], device='cuda:0', dtype=torch.float64)"
0.974689587153493,0.973739861365858,"tensor([[267., 171.],
        [481., 171.],
        [481., 300.],
        [267., 300.]], device='cuda:0', dtype=torch.float64)","tensor([[267.2082, 171.1929],
        [481.8999, 171.1929],
        [481.8999, 300.2049],
        [267.2082, 300.2049]], device='cuda:0', dtype=torch.float64)","tensor([[272.7855, 170.7240],
        [482.0826, 171.1186],
        [476.9296, 299.9088],
        [267.6324, 299.5142]], device='cuda:0', dtype=torch.float64)"
0.978941444850636,0.978432005204951,"tensor([[268., 171.],
        [482., 171.],
        [482., 300.],
        [268., 300.]], device='cuda:0', dtype=torch.float64)","tensor([[268.8229, 171.6130],
        [481.7319, 171.6130],
        [481.7319, 299.5538],
        [268.8229, 299.5538]], device='cuda:0', dtype=torch.float64)","tensor([[273.0988, 170.9324],
        [482.9068, 171.4482],
        [478.1099, 300.2944],
        [268.3019, 299.7786]], device='cuda:0', dtype=torch.float64)"
0.98480678083843,0.981300013939473,"tensor([[270., 172.],
        [482., 172.],
        [482., 299.],
        [270., 299.]], device='cuda:0', dtype=torch.float64)","tensor([[270.2203, 172.0791],
        [481.5174, 172.0791],
        [481.5174, 299.0511],
        [270.2203, 299.0511]], device='cuda:0', dtype=torch.float64)","tensor([[273.7428, 171.9132],
        [482.4528, 171.9695],
        [479.1241, 298.8102],
        [270.4141, 298.7539]], device='cuda:0', dtype=torch.float64)"
